Entity,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
228,10.38836516,10.38836516,10.43913039,10.60070882,10.43913039,10.18184719,10.18184719,10.60070882,10.60070882,10.18184719,10.43913039,10.38836516,10.38836516,10.38836516,10.43913039,10.18184719,10.38836516,10.60070882,10.60070882,10.60070882,10.38836516,10.38836516,10.38836516,10.18184719,10.18184719,10.43913039,10.43913039,10.43913039,10.18184719,10.43913039,10.43913039,10.60070882,10.18184719,10.60070882,10.60070882,10.43913039,10.60070882,10.18184719,10.18184719,10.38836516
229,9.970306029,9.970306029,10.3030457,10.48545998,10.3030457,9.442784518,9.442784518,10.48545998,10.48545998,9.442784518,10.3030457,9.970306029,9.970306029,9.970306029,10.3030457,9.442784518,9.970306029,10.48545998,10.48545998,10.48545998,9.970306029,9.970306029,9.970306029,9.442784518,9.442784518,10.3030457,10.3030457,10.3030457,9.442784518,10.3030457,10.3030457,10.48545998,9.442784518,10.48545998,10.48545998,10.3030457,10.48545998,9.442784518,9.442784518,9.970306029
230,10.28387891,10.28387891,9.306585337,8.682983868,9.306585337,10.80091434,10.80091434,8.682983868,8.682983868,10.80091434,9.306585337,10.28387891,10.28387891,10.28387891,9.306585337,10.80091434,10.28387891,8.682983868,8.682983868,8.682983868,10.28387891,10.28387891,10.28387891,10.80091434,10.80091434,9.306585337,9.306585337,9.306585337,10.80091434,9.306585337,9.306585337,8.682983868,10.80091434,8.682983868,8.682983868,9.306585337,8.682983868,10.80091434,10.80091434,10.28387891
231,9.541609861,9.541609861,10.06923648,11.49606067,10.06923648,10.70416728,10.70416728,11.49606067,11.49606067,10.70416728,10.06923648,9.541609861,9.541609861,9.541609861,10.06923648,10.70416728,9.541609861,11.49606067,11.49606067,11.49606067,9.541609861,9.541609861,9.541609861,10.70416728,10.70416728,10.06923648,10.06923648,10.06923648,10.70416728,10.06923648,10.06923648,11.49606067,10.70416728,11.49606067,11.49606067,10.06923648,11.49606067,10.70416728,10.70416728,9.541609861
232,11.07494508,11.07494508,10.58983592,9.444158865,10.58983592,9.647953543,9.647953543,9.444158865,9.444158865,9.647953543,10.58983592,11.07494508,11.07494508,11.07494508,10.58983592,9.647953543,11.07494508,9.444158865,9.444158865,9.444158865,11.07494508,11.07494508,11.07494508,9.647953543,9.647953543,10.58983592,10.58983592,10.58983592,9.647953543,10.58983592,10.58983592,9.444158865,9.647953543,9.444158865,9.444158865,10.58983592,9.444158865,9.647953543,9.647953543,11.07494508
233,9.60420205,9.60420205,9.542239467,11.207962,9.542239467,9.948018094,9.948018094,11.207962,11.207962,9.948018094,9.542239467,9.60420205,9.60420205,9.60420205,9.542239467,9.948018094,9.60420205,11.207962,11.207962,11.207962,9.60420205,9.60420205,9.60420205,9.948018094,9.948018094,9.542239467,9.542239467,9.542239467,9.948018094,9.542239467,9.542239467,11.207962,9.948018094,11.207962,11.207962,9.542239467,11.207962,9.948018094,9.948018094,9.60420205
234,10.54128414,10.54128414,10.60693014,10.11814451,10.60693014,8.96104356,8.96104356,10.11814451,10.11814451,8.96104356,10.60693014,10.54128414,10.54128414,10.54128414,10.60693014,8.96104356,10.54128414,10.11814451,10.11814451,10.11814451,10.54128414,10.54128414,10.54128414,8.96104356,8.96104356,10.60693014,10.60693014,10.60693014,8.96104356,10.60693014,10.60693014,10.11814451,8.96104356,10.11814451,10.11814451,10.60693014,10.11814451,8.96104356,8.96104356,10.54128414
235,10.46059135,10.46059135,9.136391049,12.00248273,9.136391049,10.50412625,10.50412625,12.00248273,12.00248273,10.50412625,9.136391049,10.46059135,10.46059135,10.46059135,9.136391049,10.50412625,10.46059135,12.00248273,12.00248273,12.00248273,10.46059135,10.46059135,10.46059135,10.50412625,10.50412625,9.136391049,9.136391049,9.136391049,10.50412625,9.136391049,9.136391049,12.00248273,10.50412625,12.00248273,12.00248273,9.136391049,12.00248273,10.50412625,10.50412625,10.46059135
236,10.47703724,10.47703724,10.12503388,8.332524902,10.12503388,9.683584132,9.683584132,8.332524902,8.332524902,9.683584132,10.12503388,10.47703724,10.47703724,10.47703724,10.12503388,9.683584132,10.47703724,8.332524902,8.332524902,8.332524902,10.47703724,10.47703724,10.47703724,9.683584132,9.683584132,10.12503388,10.12503388,10.12503388,9.683584132,10.12503388,10.12503388,8.332524902,9.683584132,8.332524902,8.332524902,10.12503388,8.332524902,9.683584132,9.683584132,10.47703724
237,10.21395798,10.21395798,9.048320457,8.991623392,9.048320457,10.71517841,10.71517841,8.991623392,8.991623392,10.71517841,9.048320457,10.21395798,10.21395798,10.21395798,9.048320457,10.71517841,10.21395798,8.991623392,8.991623392,8.991623392,10.21395798,10.21395798,10.21395798,10.71517841,10.71517841,9.048320457,9.048320457,9.048320457,10.71517841,9.048320457,9.048320457,8.991623392,10.71517841,8.991623392,8.991623392,9.048320457,8.991623392,10.71517841,10.71517841,10.21395798
238,11.38051453,11.38051453,12.29961936,9.497676547,12.29961936,10.65119328,10.65119328,9.497676547,9.497676547,10.65119328,12.29961936,11.38051453,11.38051453,11.38051453,12.29961936,10.65119328,11.38051453,9.497676547,9.497676547,9.497676547,11.38051453,11.38051453,11.38051453,10.65119328,10.65119328,12.29961936,12.29961936,12.29961936,10.65119328,12.29961936,12.29961936,9.497676547,10.65119328,9.497676547,9.497676547,12.29961936,9.497676547,10.65119328,10.65119328,11.38051453
239,8.681779273,8.681779273,10.6597919,9.763720431,10.6597919,10.71284232,10.71284232,9.763720431,9.763720431,10.71284232,10.6597919,8.681779273,8.681779273,8.681779273,10.6597919,10.71284232,8.681779273,9.763720431,9.763720431,9.763720431,8.681779273,8.681779273,8.681779273,10.71284232,10.71284232,10.6597919,10.6597919,10.6597919,10.71284232,10.6597919,10.6597919,9.763720431,10.71284232,9.763720431,9.763720431,10.6597919,9.763720431,10.71284232,10.71284232,8.681779273
240,9.649082173,9.649082173,10.27829491,10.63075412,10.27829491,9.473074824,9.473074824,10.63075412,10.63075412,9.473074824,10.27829491,9.649082173,9.649082173,9.649082173,10.27829491,9.473074824,9.649082173,10.63075412,10.63075412,10.63075412,9.649082173,9.649082173,9.649082173,9.473074824,9.473074824,10.27829491,10.27829491,10.27829491,9.473074824,10.27829491,10.27829491,10.63075412,9.473074824,10.63075412,10.63075412,10.27829491,10.63075412,9.473074824,9.473074824,9.649082173
241,11.01283434,11.01283434,9.193547177,10.56298953,9.193547177,11.1102771,11.1102771,10.56298953,10.56298953,11.1102771,9.193547177,11.01283434,11.01283434,11.01283434,9.193547177,11.1102771,11.01283434,10.56298953,10.56298953,10.56298953,11.01283434,11.01283434,11.01283434,11.1102771,11.1102771,9.193547177,9.193547177,9.193547177,11.1102771,9.193547177,9.193547177,10.56298953,11.1102771,10.56298953,10.56298953,9.193547177,10.56298953,11.1102771,11.1102771,11.01283434
242,9.267146194,9.267146194,10.4199516,9.038143366,10.4199516,11.63356842,11.63356842,9.038143366,9.038143366,11.63356842,10.4199516,9.267146194,9.267146194,9.267146194,10.4199516,11.63356842,9.267146194,9.038143366,9.038143366,9.038143366,9.267146194,9.267146194,9.267146194,11.63356842,11.63356842,10.4199516,10.4199516,10.4199516,11.63356842,10.4199516,10.4199516,9.038143366,11.63356842,9.038143366,9.038143366,10.4199516,9.038143366,11.63356842,11.63356842,9.267146194
243,10.98636586,10.98636586,10.72122081,9.928691914,10.72122081,8.561493355,8.561493355,9.928691914,9.928691914,8.561493355,10.72122081,10.98636586,10.98636586,10.98636586,10.72122081,8.561493355,10.98636586,9.928691914,9.928691914,9.928691914,10.98636586,10.98636586,10.98636586,8.561493355,8.561493355,10.72122081,10.72122081,10.72122081,8.561493355,10.72122081,10.72122081,9.928691914,8.561493355,9.928691914,9.928691914,10.72122081,9.928691914,8.561493355,8.561493355,10.98636586
244,11.19160127,11.19160127,5.129542579,10.23873174,10.45457781,10.88425082,4.883079338,4.90329681,10.23873174,10.88425082,10.45457781,11.19160127,4.920939221,5.047836615,10.45457781,10.88425082,11.19160127,10.23873174,10.23873174,10.23873174,11.19160127,11.19160127,11.19160127,10.88425082,10.88425082,10.45457781,10.45457781,5.084969589,10.88425082,10.45457781,10.45457781,10.23873174,10.88425082,5.105724021,10.23873174,10.45457781,5.071668332,4.921376408,4.970928401,11.19160127
245,8.459557595,8.459557595,8.960044956,10.25688371,8.960044956,8.831348576,8.831348576,10.25688371,10.25688371,8.831348576,8.960044956,8.459557595,8.459557595,8.459557595,8.960044956,8.831348576,8.459557595,10.25688371,10.25688371,10.25688371,8.459557595,8.459557595,8.459557595,8.831348576,8.831348576,8.960044956,8.960044956,8.960044956,8.831348576,8.960044956,8.960044956,10.25688371,8.831348576,10.25688371,10.25688371,8.960044956,10.25688371,8.831348576,8.831348576,8.459557595
246,10.14245843,10.14245843,9.666879099,9.510129547,9.666879099,10.57872237,10.57872237,9.510129547,9.510129547,10.57872237,9.666879099,10.14245843,10.14245843,10.14245843,9.666879099,10.57872237,10.14245843,9.510129547,9.510129547,9.510129547,10.14245843,10.14245843,10.14245843,10.57872237,10.57872237,9.666879099,9.666879099,9.666879099,10.57872237,9.666879099,9.666879099,9.510129547,10.57872237,9.510129547,9.510129547,9.666879099,9.510129547,10.57872237,10.57872237,10.14245843
247,8.307898479,8.307898479,11.03654801,13.24103993,11.03654801,9.609315021,9.609315021,13.24103993,13.24103993,9.609315021,11.03654801,8.307898479,8.307898479,8.307898479,11.03654801,9.609315021,8.307898479,13.24103993,13.24103993,13.24103993,8.307898479,8.307898479,8.307898479,9.609315021,9.609315021,11.03654801,11.03654801,11.03654801,9.609315021,11.03654801,11.03654801,13.24103993,9.609315021,13.24103993,13.24103993,11.03654801,13.24103993,9.609315021,9.609315021,8.307898479
248,9.971604945,9.971604945,10.04673353,8.981424617,10.04673353,11.02467323,11.02467323,8.981424617,8.981424617,11.02467323,10.04673353,9.971604945,9.971604945,9.971604945,10.04673353,11.02467323,9.971604945,8.981424617,8.981424617,8.981424617,9.971604945,9.971604945,9.971604945,11.02467323,11.02467323,10.04673353,10.04673353,10.04673353,11.02467323,10.04673353,10.04673353,8.981424617,11.02467323,8.981424617,8.981424617,10.04673353,8.981424617,11.02467323,11.02467323,9.971604945
249,8.672244524,8.672244524,10.07987382,8.779282288,10.07987382,10.1444757,10.1444757,8.779282288,8.779282288,10.1444757,10.07987382,8.672244524,8.672244524,8.672244524,10.07987382,10.1444757,8.672244524,8.779282288,8.779282288,8.779282288,8.672244524,8.672244524,8.672244524,10.1444757,10.1444757,10.07987382,10.07987382,10.07987382,10.1444757,10.07987382,10.07987382,8.779282288,10.1444757,8.779282288,8.779282288,10.07987382,8.779282288,10.1444757,10.1444757,8.672244524
250,9.983997473,9.983997473,8.220022712,10.11068272,8.220022712,9.398493292,9.398493292,10.11068272,10.11068272,9.398493292,8.220022712,9.983997473,9.983997473,9.983997473,8.220022712,9.398493292,9.983997473,10.11068272,10.11068272,10.11068272,9.983997473,9.983997473,9.983997473,9.398493292,9.398493292,8.220022712,8.220022712,8.220022712,9.398493292,8.220022712,8.220022712,10.11068272,9.398493292,10.11068272,10.11068272,8.220022712,10.11068272,9.398493292,9.398493292,9.983997473
251,10.74808116,10.74808116,9.553040691,10.91899661,9.553040691,10.22729192,10.22729192,10.91899661,10.91899661,10.22729192,9.553040691,10.74808116,10.74808116,10.74808116,9.553040691,10.22729192,10.74808116,10.91899661,10.91899661,10.91899661,10.74808116,10.74808116,10.74808116,10.22729192,10.22729192,9.553040691,9.553040691,9.553040691,10.22729192,9.553040691,9.553040691,10.91899661,10.22729192,10.91899661,10.91899661,9.553040691,10.91899661,10.22729192,10.22729192,10.74808116
252,10.20556121,10.20556121,8.151527225,10.44820978,8.151527225,10.37816777,10.37816777,10.44820978,10.44820978,10.37816777,8.151527225,10.20556121,10.20556121,10.20556121,8.151527225,10.37816777,10.20556121,10.44820978,10.44820978,10.44820978,10.20556121,10.20556121,10.20556121,10.37816777,10.37816777,8.151527225,8.151527225,8.151527225,10.37816777,8.151527225,8.151527225,10.44820978,10.37816777,10.44820978,10.44820978,8.151527225,10.44820978,10.37816777,10.37816777,10.20556121
253,8.96186896,8.96186896,9.177498587,10.22101947,9.177498587,10.38142583,10.38142583,10.22101947,10.22101947,10.38142583,9.177498587,8.96186896,8.96186896,8.96186896,9.177498587,10.38142583,8.96186896,10.22101947,10.22101947,10.22101947,8.96186896,8.96186896,8.96186896,10.38142583,10.38142583,9.177498587,9.177498587,9.177498587,10.38142583,9.177498587,9.177498587,10.22101947,10.38142583,10.22101947,10.22101947,9.177498587,10.22101947,10.38142583,10.38142583,8.96186896
254,10.31839026,10.31839026,9.787849468,9.782025085,9.787849468,11.21810861,11.21810861,9.782025085,9.782025085,11.21810861,9.787849468,10.31839026,10.31839026,10.31839026,9.787849468,11.21810861,10.31839026,9.782025085,9.782025085,9.782025085,10.31839026,10.31839026,10.31839026,11.21810861,11.21810861,9.787849468,9.787849468,9.787849468,11.21810861,9.787849468,9.787849468,9.782025085,11.21810861,9.782025085,9.782025085,9.787849468,9.782025085,11.21810861,11.21810861,10.31839026
255,7.921510731,7.921510731,5.047711425,11.14880762,11.65517582,10.34610362,4.971932372,4.916989143,11.14880762,10.34610362,11.65517582,7.921510731,5.030404204,4.972037009,11.65517582,10.34610362,7.921510731,11.14880762,11.14880762,11.14880762,7.921510731,7.921510731,7.921510731,10.34610362,10.34610362,11.65517582,11.65517582,4.996525794,10.34610362,11.65517582,11.65517582,11.14880762,10.34610362,4.881251392,11.14880762,11.65517582,4.999961535,5.09694344,4.827287896,7.921510731
256,10.88674904,10.88674904,10.57281153,10.09458353,10.57281153,11.29408391,11.29408391,10.09458353,10.09458353,11.29408391,10.57281153,10.88674904,10.88674904,10.88674904,10.57281153,11.29408391,10.88674904,10.09458353,10.09458353,10.09458353,10.88674904,10.88674904,10.88674904,11.29408391,11.29408391,10.57281153,10.57281153,10.57281153,11.29408391,10.57281153,10.57281153,10.09458353,11.29408391,10.09458353,10.09458353,10.57281153,10.09458353,11.29408391,11.29408391,10.88674904
257,10.27627456,10.27627456,10.16027754,9.585660052,10.16027754,8.490833463,8.490833463,9.585660052,9.585660052,8.490833463,10.16027754,10.27627456,10.27627456,10.27627456,10.16027754,8.490833463,10.27627456,9.585660052,9.585660052,9.585660052,10.27627456,10.27627456,10.27627456,8.490833463,8.490833463,10.16027754,10.16027754,10.16027754,8.490833463,10.16027754,10.16027754,9.585660052,8.490833463,9.585660052,9.585660052,10.16027754,9.585660052,8.490833463,8.490833463,10.27627456
258,8.038292401,8.038292401,8.901509993,11.02557137,8.901509993,9.410518961,9.410518961,11.02557137,11.02557137,9.410518961,8.901509993,8.038292401,8.038292401,8.038292401,8.901509993,9.410518961,8.038292401,11.02557137,11.02557137,11.02557137,8.038292401,8.038292401,8.038292401,9.410518961,9.410518961,8.901509993,8.901509993,8.901509993,9.410518961,8.901509993,8.901509993,11.02557137,9.410518961,11.02557137,11.02557137,8.901509993,11.02557137,9.410518961,9.410518961,8.038292401
259,9.906363206,9.906363206,8.781288184,8.382117292,8.781288184,10.65325768,10.65325768,8.382117292,8.382117292,10.65325768,8.781288184,9.906363206,9.906363206,9.906363206,8.781288184,10.65325768,9.906363206,8.382117292,8.382117292,8.382117292,9.906363206,9.906363206,9.906363206,10.65325768,10.65325768,8.781288184,8.781288184,8.781288184,10.65325768,8.781288184,8.781288184,8.382117292,10.65325768,8.382117292,8.382117292,8.781288184,8.382117292,10.65325768,10.65325768,9.906363206
260,10.66441586,10.66441586,9.739167756,8.485332346,9.739167756,9.800110172,9.800110172,8.485332346,8.485332346,9.800110172,9.739167756,10.66441586,10.66441586,10.66441586,9.739167756,9.800110172,10.66441586,8.485332346,8.485332346,8.485332346,10.66441586,10.66441586,10.66441586,9.800110172,9.800110172,9.739167756,9.739167756,9.739167756,9.800110172,9.739167756,9.739167756,8.485332346,9.800110172,8.485332346,8.485332346,9.739167756,8.485332346,9.800110172,9.800110172,10.66441586
261,9.48201757,9.48201757,10.05473653,9.508968834,10.05473653,12.41677335,12.41677335,9.508968834,9.508968834,12.41677335,10.05473653,9.48201757,9.48201757,9.48201757,10.05473653,12.41677335,9.48201757,9.508968834,9.508968834,9.508968834,9.48201757,9.48201757,9.48201757,12.41677335,12.41677335,10.05473653,10.05473653,10.05473653,12.41677335,10.05473653,10.05473653,9.508968834,12.41677335,9.508968834,9.508968834,10.05473653,9.508968834,12.41677335,12.41677335,9.48201757
262,8.332071954,8.332071954,10.53513796,9.784619492,10.53513796,11.97541905,11.97541905,9.784619492,9.784619492,11.97541905,10.53513796,8.332071954,8.332071954,8.332071954,10.53513796,11.97541905,8.332071954,9.784619492,9.784619492,9.784619492,8.332071954,8.332071954,8.332071954,11.97541905,11.97541905,10.53513796,10.53513796,10.53513796,11.97541905,10.53513796,10.53513796,9.784619492,11.97541905,9.784619492,9.784619492,10.53513796,9.784619492,11.97541905,11.97541905,8.332071954
263,8.843832606,8.843832606,10.17310487,10.09049665,10.17310487,10.24982472,10.24982472,10.09049665,10.09049665,10.24982472,10.17310487,8.843832606,8.843832606,8.843832606,10.17310487,10.24982472,8.843832606,10.09049665,10.09049665,10.09049665,8.843832606,8.843832606,8.843832606,10.24982472,10.24982472,10.17310487,10.17310487,10.17310487,10.24982472,10.17310487,10.17310487,10.09049665,10.24982472,10.09049665,10.09049665,10.17310487,10.09049665,10.24982472,10.24982472,8.843832606
264,10.39439485,10.39439485,11.76990411,10.21444531,11.76990411,9.894215832,9.894215832,10.21444531,10.21444531,9.894215832,11.76990411,10.39439485,10.39439485,10.39439485,11.76990411,9.894215832,10.39439485,10.21444531,10.21444531,10.21444531,10.39439485,10.39439485,10.39439485,9.894215832,9.894215832,11.76990411,11.76990411,11.76990411,9.894215832,11.76990411,11.76990411,10.21444531,9.894215832,10.21444531,10.21444531,11.76990411,10.21444531,9.894215832,9.894215832,10.39439485
265,9.924374919,9.924374919,9.014460887,9.211397162,9.014460887,9.104052177,9.104052177,9.211397162,9.211397162,9.104052177,9.014460887,9.924374919,9.924374919,9.924374919,9.014460887,9.104052177,9.924374919,9.211397162,9.211397162,9.211397162,9.924374919,9.924374919,9.924374919,9.104052177,9.104052177,9.014460887,9.014460887,9.014460887,9.104052177,9.014460887,9.014460887,9.211397162,9.104052177,9.211397162,9.211397162,9.014460887,9.211397162,9.104052177,9.104052177,9.924374919
266,10.28934403,10.28934403,10.24972574,9.215095531,10.24972574,9.650245761,9.650245761,9.215095531,9.215095531,9.650245761,10.24972574,10.28934403,10.28934403,10.28934403,10.24972574,9.650245761,10.28934403,9.215095531,9.215095531,9.215095531,10.28934403,10.28934403,10.28934403,9.650245761,9.650245761,10.24972574,10.24972574,10.24972574,9.650245761,10.24972574,10.24972574,9.215095531,9.650245761,9.215095531,9.215095531,10.24972574,9.215095531,9.650245761,9.650245761,10.28934403
267,10.98997161,10.98997161,8.78605553,9.916630934,8.78605553,9.820093769,9.820093769,9.916630934,9.916630934,9.820093769,8.78605553,10.98997161,10.98997161,10.98997161,8.78605553,9.820093769,10.98997161,9.916630934,9.916630934,9.916630934,10.98997161,10.98997161,10.98997161,9.820093769,9.820093769,8.78605553,8.78605553,8.78605553,9.820093769,8.78605553,8.78605553,9.916630934,9.820093769,9.916630934,9.916630934,8.78605553,9.916630934,9.820093769,9.820093769,10.98997161
268,11.82853046,11.82853046,10.15659532,9.422531999,10.15659532,9.714154576,9.714154576,9.422531999,9.422531999,9.714154576,10.15659532,11.82853046,11.82853046,11.82853046,10.15659532,9.714154576,11.82853046,9.422531999,9.422531999,9.422531999,11.82853046,11.82853046,11.82853046,9.714154576,9.714154576,10.15659532,10.15659532,10.15659532,9.714154576,10.15659532,10.15659532,9.422531999,9.714154576,9.422531999,9.422531999,10.15659532,9.422531999,9.714154576,9.714154576,11.82853046
269,9.804110751,9.804110751,10.55773098,9.625419142,10.55773098,9.704842199,9.704842199,9.625419142,9.625419142,9.704842199,10.55773098,9.804110751,9.804110751,9.804110751,10.55773098,9.704842199,9.804110751,9.625419142,9.625419142,9.625419142,9.804110751,9.804110751,9.804110751,9.704842199,9.704842199,10.55773098,10.55773098,10.55773098,9.704842199,10.55773098,10.55773098,9.625419142,9.704842199,9.625419142,9.625419142,10.55773098,9.625419142,9.704842199,9.704842199,9.804110751
270,10.38230514,10.38230514,5.190013633,10.00576419,12.30506198,10.03455107,4.891388176,4.913177595,10.00576419,10.03455107,12.30506198,10.38230514,4.978140618,4.984979063,12.30506198,10.03455107,10.38230514,10.00576419,10.00576419,10.00576419,10.38230514,10.38230514,10.38230514,10.03455107,10.03455107,12.30506198,12.30506198,4.99931537,10.03455107,12.30506198,12.30506198,10.00576419,10.03455107,5.044631302,10.00576419,12.30506198,4.925027421,5.132106927,4.941636056,10.38230514
271,9.346220175,9.346220175,8.25162772,9.500707983,8.25162772,9.619043261,9.619043261,9.500707983,9.500707983,9.619043261,8.25162772,9.346220175,9.346220175,9.346220175,8.25162772,9.619043261,9.346220175,9.500707983,9.500707983,9.500707983,9.346220175,9.346220175,9.346220175,9.619043261,9.619043261,8.25162772,8.25162772,8.25162772,9.619043261,8.25162772,8.25162772,9.500707983,9.619043261,9.500707983,9.500707983,8.25162772,9.500707983,9.619043261,9.619043261,9.346220175
272,11.01645522,11.01645522,10.59106191,9.656082766,10.59106191,11.11071142,11.11071142,9.656082766,9.656082766,11.11071142,10.59106191,11.01645522,11.01645522,11.01645522,10.59106191,11.11071142,11.01645522,9.656082766,9.656082766,9.656082766,11.01645522,11.01645522,11.01645522,11.11071142,11.11071142,10.59106191,10.59106191,10.59106191,11.11071142,10.59106191,10.59106191,9.656082766,11.11071142,9.656082766,9.656082766,10.59106191,9.656082766,11.11071142,11.11071142,11.01645522
273,10.2990869,10.2990869,9.843108047,9.218463513,9.843108047,9.797759145,9.797759145,9.218463513,9.218463513,9.797759145,9.843108047,10.2990869,10.2990869,10.2990869,9.843108047,9.797759145,10.2990869,9.218463513,9.218463513,9.218463513,10.2990869,10.2990869,10.2990869,9.797759145,9.797759145,9.843108047,9.843108047,9.843108047,9.797759145,9.843108047,9.843108047,9.218463513,9.797759145,9.218463513,9.218463513,9.843108047,9.218463513,9.797759145,9.797759145,10.2990869
274,9.922326799,9.922326799,12.42448914,11.23247588,12.42448914,10.88246516,10.88246516,11.23247588,11.23247588,10.88246516,12.42448914,9.922326799,9.922326799,9.922326799,12.42448914,10.88246516,9.922326799,11.23247588,11.23247588,11.23247588,9.922326799,9.922326799,9.922326799,10.88246516,10.88246516,12.42448914,12.42448914,12.42448914,10.88246516,12.42448914,12.42448914,11.23247588,10.88246516,11.23247588,11.23247588,12.42448914,11.23247588,10.88246516,10.88246516,9.922326799
275,9.39548677,9.39548677,9.692963441,11.64084617,9.692963441,9.216484211,9.216484211,11.64084617,11.64084617,9.216484211,9.692963441,9.39548677,9.39548677,9.39548677,9.692963441,9.216484211,9.39548677,11.64084617,11.64084617,11.64084617,9.39548677,9.39548677,9.39548677,9.216484211,9.216484211,9.692963441,9.692963441,9.692963441,9.216484211,9.692963441,9.692963441,11.64084617,9.216484211,11.64084617,11.64084617,9.692963441,11.64084617,9.216484211,9.216484211,9.39548677
276,9.841705971,9.841705971,10.16122635,9.945971875,10.16122635,9.920788291,9.920788291,9.945971875,9.945971875,9.920788291,10.16122635,9.841705971,9.841705971,9.841705971,10.16122635,9.920788291,9.841705971,9.945971875,9.945971875,9.945971875,9.841705971,9.841705971,9.841705971,9.920788291,9.920788291,10.16122635,10.16122635,10.16122635,9.920788291,10.16122635,10.16122635,9.945971875,9.920788291,9.945971875,9.945971875,10.16122635,9.945971875,9.920788291,9.920788291,9.841705971
277,8.587974207,8.587974207,9.951431647,8.734938765,9.951431647,10.21198043,10.21198043,8.734938765,8.734938765,10.21198043,9.951431647,8.587974207,8.587974207,8.587974207,9.951431647,10.21198043,8.587974207,8.734938765,8.734938765,8.734938765,8.587974207,8.587974207,8.587974207,10.21198043,10.21198043,9.951431647,9.951431647,9.951431647,10.21198043,9.951431647,9.951431647,8.734938765,10.21198043,8.734938765,8.734938765,9.951431647,8.734938765,10.21198043,10.21198043,8.587974207
278,9.240601883,9.240601883,9.641063439,9.211378029,9.641063439,9.726751893,9.726751893,9.211378029,9.211378029,9.726751893,9.641063439,9.240601883,9.240601883,9.240601883,9.641063439,9.726751893,9.240601883,9.211378029,9.211378029,9.211378029,9.240601883,9.240601883,9.240601883,9.726751893,9.726751893,9.641063439,9.641063439,9.641063439,9.726751893,9.641063439,9.641063439,9.211378029,9.726751893,9.211378029,9.211378029,9.641063439,9.211378029,9.726751893,9.726751893,9.240601883
279,11.24642391,11.24642391,8.221340851,10.42816676,8.221340851,8.492242682,8.492242682,10.42816676,10.42816676,8.492242682,8.221340851,11.24642391,11.24642391,11.24642391,8.221340851,8.492242682,11.24642391,10.42816676,10.42816676,10.42816676,11.24642391,11.24642391,11.24642391,8.492242682,8.492242682,8.221340851,8.221340851,8.221340851,8.492242682,8.221340851,8.221340851,10.42816676,8.492242682,10.42816676,10.42816676,8.221340851,10.42816676,8.492242682,8.492242682,11.24642391
280,10.20629404,10.20629404,9.084020756,9.483936169,9.084020756,10.2055975,10.2055975,9.483936169,9.483936169,10.2055975,9.084020756,10.20629404,10.20629404,10.20629404,9.084020756,10.2055975,10.20629404,9.483936169,9.483936169,9.483936169,10.20629404,10.20629404,10.20629404,10.2055975,10.2055975,9.084020756,9.084020756,9.084020756,10.2055975,9.084020756,9.084020756,9.483936169,10.2055975,9.483936169,9.483936169,9.084020756,9.483936169,10.2055975,10.2055975,10.20629404
281,9.146376303,9.146376303,9.677253638,10.18130348,9.677253638,9.985692587,9.985692587,10.18130348,10.18130348,9.985692587,9.677253638,9.146376303,9.146376303,9.146376303,9.677253638,9.985692587,9.146376303,10.18130348,10.18130348,10.18130348,9.146376303,9.146376303,9.146376303,9.985692587,9.985692587,9.677253638,9.677253638,9.677253638,9.985692587,9.677253638,9.677253638,10.18130348,9.985692587,10.18130348,10.18130348,9.677253638,10.18130348,9.985692587,9.985692587,9.146376303
282,10.61645572,10.61645572,9.387012245,8.950822993,9.387012245,9.651527551,9.651527551,8.950822993,8.950822993,9.651527551,9.387012245,10.61645572,10.61645572,10.61645572,9.387012245,9.651527551,10.61645572,8.950822993,8.950822993,8.950822993,10.61645572,10.61645572,10.61645572,9.651527551,9.651527551,9.387012245,9.387012245,9.387012245,9.651527551,9.387012245,9.387012245,8.950822993,9.651527551,8.950822993,8.950822993,9.387012245,8.950822993,9.651527551,9.651527551,10.61645572
283,9.789265819,9.789265819,9.375432526,11.71506499,9.375432526,10.33117917,10.33117917,11.71506499,11.71506499,10.33117917,9.375432526,9.789265819,9.789265819,9.789265819,9.375432526,10.33117917,9.789265819,11.71506499,11.71506499,11.71506499,9.789265819,9.789265819,9.789265819,10.33117917,10.33117917,9.375432526,9.375432526,9.375432526,10.33117917,9.375432526,9.375432526,11.71506499,10.33117917,11.71506499,11.71506499,9.375432526,11.71506499,10.33117917,10.33117917,9.789265819
284,9.00949237,9.00949237,9.680162208,11.16838387,9.680162208,7.190225321,7.190225321,11.16838387,11.16838387,7.190225321,9.680162208,9.00949237,9.00949237,9.00949237,9.680162208,7.190225321,9.00949237,11.16838387,11.16838387,11.16838387,9.00949237,9.00949237,9.00949237,7.190225321,7.190225321,9.680162208,9.680162208,9.680162208,7.190225321,9.680162208,9.680162208,11.16838387,7.190225321,11.16838387,11.16838387,9.680162208,11.16838387,7.190225321,7.190225321,9.00949237
